order_item_id,order_id,product_id,quantity,unit_price_at_purchase
OI0000734,ORD002959,P0010,1,
OI0000735,ORD001034,P0012,3,
OI0000736,ORD001034,P0018,1,
OI0000737,ORD001034,P0001,3,
OI0000738,ORD001704,P0010,1,
OI0000739,ORD001704,P0015,1,
OI0000740,ORD001704,P0025,1,
OI0000741,ORD004225,P0019,1,
OI0000742,ORD004225,P0005,1,
OI0000743,ORD002886,P0013,1,
OI0000744,ORD001948,P0003,1,
OI0000745,ORD001948,P0010,1,
OI0000746,ORD002996,P0012,2,
OI0000747,ORD002996,P0001,2,
OI0000748,ORD002996,P0006,1,
OI0000749,ORD004136,P0017,3,
OI0000750,ORD004136,P0018,2,
OI0000751,ORD001339,P0002,1,
OI0000752,ORD001339,P0021,1,
OI0000753,ORD003790,P0004,1,
OI0000754,ORD004824,P0001,1,
OI0000755,ORD001031,P0002,1,
OI0000756,ORD001031,P0006,1,
OI0000757,ORD001031,P0001,1,
OI0000758,ORD002913,P0006,1,
OI0000759,ORD001535,P0007,2,
OI0000760,ORD001221,P0006,2,
OI0000761,ORD001479,P0021,1,
OI0000762,ORD001479,P0005,2,
OI0000763,ORD001479,P0026,1,
OI0000764,ORD001479,P0013,1,
OI0000765,ORD002040,P0026,1,
OI0000766,ORD000699,P0026,2,
OI0000767,ORD001129,P0026,1,
OI0000768,ORD003248,P0026,1,
OI0000769,ORD003248,P0009,1,
OI0000770,ORD003682,P0012,3,
OI0000771,ORD003682,P0022,2,
OI0000772,ORD003682,P0016,1,
OI0000773,ORD003682,P0024,1,
OI0000774,ORD001387,P0012,1,
OI0000775,ORD001387,P0009,3,
OI0000776,ORD002302,P0003,1,
OI0000777,ORD004475,P0018,1,
OI0000778,ORD004475,P0014,1,
OI0000779,ORD004475,P0017,1,
OI0000780,ORD001771,P0007,2,
OI0000781,ORD000470,P0022,3,
OI0000782,ORD000470,P0012,1,
OI0000783,ORD000470,P0014,1,
OI0000784,ORD003151,P0007,1,
OI0000785,ORD003151,P0013,2,
OI0000786,ORD003151,P0017,1,
OI0000787,ORD004550,P0026,1,
OI0000788,ORD004550,P0012,1,
OI0000789,ORD004550,P0001,3,
OI0000790,ORD004049,P0006,2,
OI0000791,ORD003386,P0020,1,
OI0000792,ORD003386,P0022,2,
OI0000793,ORD002833,P0024,1,
OI0000794,ORD001716,P0018,1,
OI0000795,ORD004026,P0010,1,
OI0000796,ORD004026,P0002,1,
OI0000797,ORD002901,P0018,1,
OI0000798,ORD002901,P0015,1,
OI0000799,ORD002129,P0007,1,
OI0000800,ORD003086,P0025,1,
OI0000801,ORD003086,P0002,1,
OI0000802,ORD000496,P0016,3,
OI0000803,ORD000496,P0019,1,
OI0000804,ORD000496,P0021,2,
OI0000805,ORD002095,P0022,1,
OI0000806,ORD002095,P0018,3,
OI0000807,ORD004682,P0018,-1,
OI0000808,ORD001626,P0005,1,
OI0000809,ORD003503,P0011,1,
OI0000810,ORD003618,P0010,1,
OI0000811,ORD003618,P0008,2,
OI0000812,ORD004021,P0009,2,
OI0000813,ORD002876,P0008,2,
OI0000814,ORD002876,P0020,2,
OI0000815,ORD002688,P0026,2,
OI0000816,ORD001930,P0008,1,
OI0000817,ORD000815,P0006,1,
OI0000818,ORD003828,P0009,1,
OI0000819,ORD004564,P0006,2,
OI0000820,ORD004564,P0012,1,
OI0000821,ORD004012,P0008,1,
OI0000822,ORD001998,P0012,1,
OI0000823,ORD001998,P0003,1,
OI0000824,ORD002512,P0026,1,
OI0000825,ORD002512,P0021,1,
OI0000826,ORD002512,P0008,1,
OI0000827,ORD002512,P0003,1,
OI0000828,ORD003099,P0012,1,
OI0000829,ORD000713,P0023,1,
OI0000830,ORD000713,P0025,1,
OI0000831,ORD002155,P0004,1,
OI0000832,ORD002155,P0007,1,
OI0000833,ORD004837,P0005,2,
OI0000834,ORD002787,P0012,3,
OI0000835,ORD002787,P0024,2,
OI0000836,ORD002787,P0024,1,
OI0000837,ORD000596,P0006,2,
OI0000838,ORD000596,P0001,1,
OI0000839,ORD000596,P0017,1,
OI0000840,ORD003108,P0013,1,
OI0000841,ORD003108,P0019,1,
OI0000842,ORD001172,P0003,1,
OI0000843,ORD001172,P0014,1,
OI0000844,ORD001010,P0020,1,
OI0000845,ORD002855,P0016,3,
OI0000846,ORD002055,P0011,2,
OI0000847,ORD004936,P0005,3,
OI0000848,ORD004936,P0023,2,
OI0000849,ORD002679,P0004,3,
OI0000850,ORD002679,P0025,1,
OI0000851,ORD000628,P0017,3,
OI0000852,ORD000628,P0017,3,
OI0000853,ORD000628,P0010,1,
OI0000854,ORD004779,P0010,1,
OI0000855,ORD004574,P0008,1,
OI0000856,ORD003141,P0005,1,
OI0000857,ORD003141,P0026,2,
OI0000858,ORD003141,P0004,1,
OI0000859,ORD004579,P0012,1,
OI0000860,ORD003903,P0003,1,
OI0000861,ORD003903,P0011,1,
OI0000862,ORD002553,P0009,1,
OI0000863,ORD001589,P0007,1,
OI0000864,ORD001589,P0008,1,
OI0000865,ORD001589,P0020,1,
OI0000866,ORD004643,P0002,1,
OI0000867,ORD002085,P0019,1,
OI0000868,ORD002085,P0004,1,
OI0000869,ORD000962,P0005,1,
OI0000870,ORD004289,P0015,1,
OI0000871,ORD004289,P0013,3,
OI0000872,ORD001409,P0015,1,
OI0000873,ORD001409,P0006,1,
OI0000874,ORD001409,P0014,1,
OI0000875,ORD004234,P0024,1,
OI0000876,ORD004234,P0008,2,
OI0000877,ORD004982,P0018,1,
OI0000878,ORD000770,P0011,1,
OI0000879,ORD001356,P0016,1,
OI0000880,ORD004150,P0017,1,
OI0000881,ORD002001,P0010,1,
OI0000882,ORD003874,P0024,1,
OI0000883,ORD003874,P0007,1,
OI0000884,ORD002797,P0026,-1,
OI0000885,ORD000490,P0026,1,
OI0000886,ORD004175,P0002,2,
OI0000887,ORD004175,P0024,3,
OI0000888,ORD000799,P0006,1,
OI0000889,ORD000799,P0017,1,
OI0000890,ORD000799,P0025,1,
OI0000891,ORD001740,P0009,1,
OI0000892,ORD001740,P0025,2,
OI0000893,ORD002995,P0023,1,
OI0000894,ORD001608,P0018,2,
OI0000895,ORD001608,P0005,1,
OI0000896,ORD004611,P0002,1,
OI0000897,ORD004611,P0008,2,
OI0000898,ORD004468,P0003,1,
OI0000899,ORD001710,P0008,1,
OI0000900,ORD004009,P0006,1,
OI0000901,ORD004009,P0004,1,
OI0000902,ORD002171,P0026,1,
OI0000903,ORD000331,P0007,1,
OI0000904,ORD000331,P0003,2,
OI0000905,ORD000200,P0024,2,
OI0000906,ORD000200,P0014,1,
OI0000907,ORD004510,P0019,1,
OI0000908,ORD003813,P0023,1,
OI0000909,ORD003813,P0008,2,
OI0000910,ORD002434,P0017,1,
OI0000911,ORD004929,P0016,1,
OI0000912,ORD001464,P0003,1,
OI0000913,ORD004216,P0016,3,
OI0000914,ORD004216,P0015,1,
OI0000915,ORD002933,P0026,1,
OI0000916,ORD002933,P0021,1,
OI0000917,ORD001028,P0006,1,
OI0000918,ORD001915,P0025,1,
OI0000919,ORD001915,P0003,1,
OI0000920,ORD003950,P0009,3,
OI0000921,ORD003002,P0020,1,
OI0000922,ORD004842,P0020,1,
OI0000923,ORD004842,P0014,1,
OI0000924,ORD004842,P0008,1,
OI0000925,ORD002686,P0023,2,
OI0000926,ORD002686,P0017,1,
OI0000927,ORD002686,P0025,1,
OI0000928,ORD004114,P0013,1,
OI0000929,ORD004114,P0024,1,
OI0000930,ORD002784,P0015,1,
OI0000931,ORD002784,P0001,1,
OI0000932,ORD002784,P0016,1,
OI0000933,ORD004195,P0017,1,
OI0000934,ORD004195,P0010,2,
OI0000935,ORD000100,P0007,1,
OI0000936,ORD000100,P0023,2,
OI0000937,ORD000219,P0003,1,
OI0000938,ORD000581,P0006,1,
OI0000939,ORD000581,P0007,2,
OI0000940,ORD000581,P0001,1,
OI0000941,ORD001276,P0015,1,
OI0000942,ORD000737,P0021,1,
OI0000943,ORD003669,P0008,1,
OI0000944,ORD003880,P0014,1,
OI0000945,ORD003880,P0014,1,
OI0000946,ORD003620,P0011,1,
OI0000947,ORD000315,P0017,3,
OI0000948,ORD002607,P0018,1,
OI0000949,ORD004271,P0009,1,
OI0000950,ORD001246,P0021,1,
OI0000951,ORD001246,P0024,1,
OI0000952,ORD003496,P0019,3,
OI0000953,ORD003496,P0024,3,
OI0000954,ORD004215,P0020,1,
OI0000955,ORD004215,P0021,1,
OI0000956,ORD003319,P0020,1,
OI0000957,ORD003274,P0002,1,
OI0000958,ORD003274,P0022,1,
OI0000959,ORD003274,P0004,1,
OI0000960,ORD000703,P0006,1,
OI0000961,ORD001921,P0003,1,
OI0000962,ORD001112,P0013,1,
OI0000963,ORD001112,P0016,1,
OI0000964,ORD000451,P0026,2,
OI0000965,ORD000451,P0017,1,
OI0000966,ORD003878,P0010,1,
OI0000967,ORD004987,P0011,1,
OI0000968,ORD004987,P0005,1,
OI0000969,ORD002754,P0014,2,
OI0000970,ORD002490,P0024,1,
OI0000971,ORD001497,P0001,1,
OI0000972,ORD001497,P0016,1,
OI0000973,ORD003891,P0023,1,
OI0000974,ORD003891,P0008,1,
OI0000975,ORD003891,P0014,1,
OI0000976,ORD000509,P0012,2,
OI0000977,ORD000509,P0015,2,
OI0000978,ORD002530,P0004,1,
OI0000979,ORD002530,P0010,1,
OI0000980,ORD003006,P0017,1,
OI0000981,ORD003006,P0019,2,
OI0000982,ORD003006,P0007,1,
OI0000983,ORD003461,P0019,2,
OI0000984,ORD003461,P0002,1,
OI0000985,ORD002381,P0002,1,
OI0000986,ORD001440,P0016,1,
OI0000987,ORD001440,P0016,1,
OI0000988,ORD001440,P0026,1,
OI0000989,ORD004804,P0026,-1,
OI0000990,ORD002360,P0026,2,
OI0000991,ORD002360,P0003,1,
OI0000992,ORD002360,P0017,1,
OI0000993,ORD001181,P0002,1,
OI0000994,ORD001181,P0020,2,
OI0000995,ORD000073,P0020,1,
OI0000996,ORD000073,P0010,1,
OI0000997,ORD004448,P0011,1,
OI0000998,ORD004448,P0008,1,
OI0000999,ORD000678,P0004,1,
OI0001000,ORD000678,P0009,-1,
OI0001001,ORD004320,P0005,3,
OI0001002,ORD004320,P0025,3,
OI0001003,ORD003982,P0009,1,
OI0001004,ORD002865,P0011,1,
OI0001005,ORD002865,P0003,1,
OI0001006,ORD000362,P0009,2,
OI0001007,ORD000362,P0014,2,
OI0001008,ORD000362,P0004,2,
OI0001009,ORD004442,P0013,2,
OI0001010,ORD004442,P0004,1,
OI0001011,ORD004389,P0009,1,
OI0001012,ORD004389,P0004,2,
OI0001013,ORD000827,P0011,1,
OI0001014,ORD000827,P0011,1,
OI0001015,ORD002210,P0001,2,
OI0001016,ORD002210,P0026,1,
OI0001017,ORD000748,P0011,2,
OI0001018,ORD000748,P0020,1,
OI0001019,ORD000158,P0010,1,
OI0001020,ORD000158,P0026,1,
OI0001021,ORD004628,P0024,1,
OI0001022,ORD004628,P0024,1,
OI0001023,ORD003061,P0015,1,
OI0001024,ORD003061,P0025,2,
OI0001025,ORD004292,P0003,1,
OI0001026,ORD004292,P0017,1,
OI0001027,ORD004292,P0007,1,
OI0001028,ORD003018,P0014,1,
OI0001029,ORD004733,P0016,1,
OI0001030,ORD002145,P0023,3,
OI0001031,ORD002145,P0010,1,
OI0001032,ORD002145,P0006,1,
OI0001033,ORD002145,P0024,2,
OI0001034,ORD003305,P0017,2,
OI0001035,ORD003305,P0024,1,
OI0001036,ORD002383,P0008,1,
OI0001037,ORD003204,P0001,1,
OI0001038,ORD001253,P0010,1,
OI0001039,ORD001253,P0006,1,
OI0001040,ORD000106,P0009,1,
OI0001041,ORD000106,P0022,1,
OI0001042,ORD000106,P0023,1,
OI0001043,ORD003210,P0001,1,
OI0001044,ORD003210,P0010,1,
OI0001045,ORD003421,P0003,1,
OI0001046,ORD003421,P0024,1,
OI0001047,ORD003421,P0022,1,
OI0001048,ORD003514,P0001,1,
OI0001049,ORD003514,P0019,1,
OI0001050,ORD003514,P0010,1,
OI0001051,ORD003514,P0007,1,
OI0001052,ORD004478,P0007,1,
OI0001053,ORD000743,P0005,1,
OI0001054,ORD000743,P0011,-1,
OI0001055,ORD000743,P0022,1,
OI0001056,ORD000323,P0006,1,
OI0001057,ORD000323,P0003,1,
OI0001058,ORD000323,P0025,1,
OI0001059,ORD000714,P0011,1,
OI0001060,ORD003631,P0006,1,
OI0001061,ORD003631,P0006,1,
OI0001062,ORD004425,P0019,1,
OI0001063,ORD000127,P0025,1,
OI0001064,ORD000127,P0012,1,
OI0001065,ORD000153,P0009,1,
OI0001066,ORD004473,P0026,2,
OI0001067,ORD004473,P0020,1,
OI0001068,ORD004473,P0020,2,
OI0001069,ORD000666,P0009,1,
OI0001070,ORD004703,P0013,1,
OI0001071,ORD003365,P0009,1,
OI0001072,ORD003365,P0007,2,
OI0001073,ORD003388,P0008,3,
OI0001074,ORD003388,P0009,1,
OI0001075,ORD004331,P0024,1,
OI0001076,ORD004331,P0014,3,
OI0001077,ORD004331,P0009,2,
OI0001078,ORD001273,P0012,2,
OI0001079,ORD001273,P0006,1,
OI0001080,ORD004075,P0020,3,
OI0001081,ORD001414,P0015,1,
OI0001082,ORD004100,P0019,2,
OI0001083,ORD004100,P0006,3,
OI0001084,ORD004100,P0018,1,
OI0001085,ORD004602,P0012,1,
OI0001086,ORD004602,P0016,2,
OI0001087,ORD004602,P0001,1,
OI0001088,ORD003719,P0014,1,
OI0001089,ORD003719,P0007,1,
OI0001090,ORD003719,P0004,2,
OI0001091,ORD004465,P0009,1,
OI0001092,ORD001323,P0001,1,
OI0001093,ORD001323,P0019,2,
OI0001094,ORD001153,P0017,3,
OI0001095,ORD000562,P0010,2,
OI0001096,ORD001752,P0013,1,
OI0001097,ORD000805,P0018,1,
OI0001098,ORD004942,P0023,1,
OI0001099,ORD000640,P0001,2,
OI0001100,ORD000640,P0014,1,
OI0001101,ORD000640,P0003,2,
OI0001102,ORD001765,P0003,1,
OI0001103,ORD001765,P0025,1,
OI0001104,ORD001765,P0017,1,
OI0001105,ORD002744,P0015,1,
OI0001106,ORD002744,P0013,1,
OI0001107,ORD000896,P0011,1,
OI0001108,ORD003545,P0017,1,
OI0001109,ORD003545,P0001,1,
OI0001110,ORD003242,P0009,1,
OI0001111,ORD003242,P0024,1,
OI0001112,ORD004213,P0012,1,
OI0001113,ORD004213,P0021,-1,
OI0001114,ORD002625,P0009,1,
OI0001115,ORD003681,P0026,1,
OI0001116,ORD003681,P0023,1,
OI0001117,ORD004248,P0010,1,
OI0001118,ORD003238,P0009,3,
OI0001119,ORD003238,P0026,1,
OI0001120,ORD002245,P0018,1,
OI0001121,ORD002245,P0011,2,
OI0001122,ORD002245,P0004,1,
OI0001123,ORD002985,P0002,-1,
OI0001124,ORD004463,P0011,2,
OI0001125,ORD004321,P0006,2,
OI0001126,ORD001012,P0026,1,
OI0001127,ORD004834,P0017,1,
OI0001128,ORD004834,P0019,1,
OI0001129,ORD003716,P0002,1,
OI0001130,ORD003716,P0007,1,
OI0001131,ORD003716,P0012,1,
OI0001132,ORD003770,P0025,1,
OI0001133,ORD003836,P0019,1,
OI0001134,ORD001956,P0020,1,
OI0001135,ORD001956,P0001,2,
OI0001136,ORD001956,P0021,3,
OI0001137,ORD001956,P0012,1,
OI0001138,ORD001983,P0015,1,
OI0001139,ORD001983,P0013,2,
OI0001140,ORD001738,P0011,1,
OI0001141,ORD001798,P0014,1,
OI0001142,ORD001300,P0021,1,
OI0001143,ORD004259,P0013,2,
OI0001144,ORD004259,P0023,1,
OI0001145,ORD000694,P0005,1,
OI0001146,ORD003595,P0003,1,
OI0001147,ORD003595,P0024,3,
OI0001148,ORD003378,P0004,2,
OI0001149,ORD001644,P0015,1,
OI0001150,ORD001644,P0014,1,
OI0001151,ORD001644,P0014,2,
OI0001152,ORD003432,P0015,1,
OI0001153,ORD003432,P0023,1,
OI0001154,ORD003432,P0020,3,
OI0001155,ORD003726,P0016,2,
OI0001156,ORD003726,P0009,2,
OI0001157,ORD003726,P0025,2,
OI0001158,ORD001864,P0021,1,
OI0001159,ORD001864,P0010,2,
OI0001160,ORD002462,P0012,2,
OI0001161,ORD003084,P0009,2,
OI0001162,ORD001398,P0026,1,
OI0001163,ORD001398,P0013,1,
OI0001164,ORD001398,P0018,1,
OI0001165,ORD001398,P0001,1,
OI0001166,ORD004307,P0016,1,
OI0001167,ORD004307,P0012,1,
OI0001168,ORD004307,P0020,1,
OI0001169,ORD004307,P0007,1,
OI0001170,ORD004496,P0025,1,
OI0001171,ORD004496,P0025,1,
OI0001172,ORD003322,P0002,1,
OI0001173,ORD000472,P0024,1,
OI0001174,ORD000472,P0014,1,
OI0001175,ORD000472,P0012,2,
OI0001176,ORD001924,P0024,1,
OI0001177,ORD001924,P0008,1,
OI0001178,ORD003488,P0022,1,
OI0001179,ORD002549,P0007,2,
OI0001180,ORD002549,P0005,3,
OI0001181,ORD002549,P0014,-1,
OI0001182,ORD002549,P0021,1,
OI0001183,ORD002193,P0002,1,
OI0001184,ORD002193,P0001,2,
OI0001185,ORD000875,P0002,2,
OI0001186,ORD001121,P0025,1,
OI0001187,ORD001121,P0014,1,
OI0001188,ORD004201,P0017,1,
OI0001189,ORD004201,P0024,1,
OI0001190,ORD002890,P0018,1,
OI0001191,ORD000147,P0024,3,
OI0001192,ORD000147,P0026,3,
OI0001193,ORD002836,P0024,1,
OI0001194,ORD003360,P0017,1,
OI0001195,ORD003360,P0021,1,
OI0001196,ORD003360,P0016,1,
OI0001197,ORD002204,P0019,1,
OI0001198,ORD001824,P0013,1,
OI0001199,ORD001824,P0005,2,
OI0001200,ORD001824,P0001,2,
OI0001201,ORD004387,P0011,3,
OI0001202,ORD003830,P0021,1,
OI0001203,ORD003060,P0008,1,
OI0001204,ORD004276,P0016,1,
OI0001205,ORD004276,P0010,2,
OI0001206,ORD001952,P0022,1,
OI0001207,ORD001952,P0018,1,
OI0001208,ORD001952,P0005,1,
OI0001209,ORD000936,P0003,1,
OI0001210,ORD004638,P0010,1,
OI0001211,ORD004430,P0003,1,
OI0001212,ORD004430,P0024,2,
OI0001213,ORD000559,P0010,2,
OI0001214,ORD000639,P0011,1,
OI0001215,ORD000706,P0024,2,
OI0001216,ORD004633,P0026,1,
OI0001217,ORD004633,P0021,1,
OI0001218,ORD004304,P0024,1,
OI0001219,ORD004666,P0010,3,
OI0001220,ORD000943,P0004,1,
OI0001221,ORD000090,P0003,1,
OI0001222,ORD000090,P0007,1,
OI0001223,ORD000090,P0012,1,
OI0001224,ORD001416,P0014,2,
OI0001225,ORD001416,P0018,2,
OI0001226,ORD001416,P0012,1,
OI0001227,ORD000544,P0018,1,
OI0001228,ORD000544,P0006,1,
OI0001229,ORD003966,P0011,2,
OI0001230,ORD003966,P0026,1,
OI0001231,ORD001623,P0023,2,
OI0001232,ORD001623,P0026,3,
OI0001233,ORD003984,P0018,3,
OI0001234,ORD003984,P0011,1,
OI0001235,ORD003984,P0017,2,
OI0001236,ORD003984,P0004,1,
OI0001237,ORD003715,P0007,1,
OI0001238,ORD003715,P0004,1,
OI0001239,ORD000445,P0019,1,
OI0001240,ORD000445,P0023,2,
OI0001241,ORD002331,P0018,1,
OI0001242,ORD002331,P0009,2,
OI0001243,ORD002331,P0007,1,
OI0001244,ORD002331,P0023,1,
OI0001245,ORD003955,P0006,1,
OI0001246,ORD004385,P0015,2,
OI0001247,ORD002187,P0002,2,
OI0001248,ORD002187,P0024,3,
OI0001249,ORD001613,P0005,1,
OI0001250,ORD001613,P0007,1,
OI0001251,ORD002268,P0013,1,
OI0001252,ORD000054,P0021,1,
OI0001253,ORD001786,P0003,1,
OI0001254,ORD002874,P0010,1,
OI0001255,ORD000411,P0022,2,
OI0001256,ORD000411,P0002,1,
OI0001257,ORD003097,P0020,1,
OI0001258,ORD001561,P0015,1,
OI0001259,ORD004822,P0024,2,
OI0001260,ORD001757,P0004,2,
OI0001261,ORD001757,P0024,3,
OI0001262,ORD001757,P0020,1,
OI0001263,ORD000460,P0020,1,
OI0001264,ORD000460,P0005,1,
OI0001265,ORD000460,P0010,1,
OI0001266,ORD001876,P0026,1,
OI0001267,ORD001876,P0014,3,
OI0001268,ORD001876,P0023,2,
OI0001269,ORD003228,P0020,1,
OI0001270,ORD004530,P0023,2,
OI0001271,ORD004530,P0021,1,
OI0001272,ORD003693,P0024,1,
OI0001273,ORD000017,P0017,3,
OI0001274,ORD003675,P0026,1,
OI0001275,ORD001808,P0021,2,
OI0001276,ORD004958,P0013,3,
OI0001277,ORD004958,P0001,1,
OI0001278,ORD003429,P0026,3,
OI0001279,ORD002266,P0012,1,
OI0001280,ORD002622,P0021,3,
OI0001281,ORD002622,P0021,1,
OI0001282,ORD004208,P0021,1,
OI0001283,ORD003221,P0001,1,
OI0001284,ORD004888,P0009,1,
OI0001285,ORD004965,P0009,2,
OI0001286,ORD004965,P0018,1,
OI0001287,ORD000750,P0003,1,
OI0001288,ORD000750,P0006,3,
OI0001289,ORD003621,P0017,2,
OI0001290,ORD004740,P0005,3,
OI0001291,ORD003472,P0026,1,
OI0001292,ORD001295,P0026,3,
OI0001293,ORD004058,P0026,1,
OI0001294,ORD001018,P0015,3,
OI0001295,ORD001512,P0011,1,
OI0001296,ORD001512,P0019,1,
OI0001297,ORD001512,P0003,1,
OI0001298,ORD001512,P0024,1,
OI0001299,ORD004590,P0023,1,
OI0001300,ORD001256,P0011,1,
OI0001301,ORD001256,P0012,1,
OI0001302,ORD001256,P0005,1,
OI0001303,ORD004713,P0017,1,
OI0001304,ORD004713,P0013,1,
OI0001305,ORD000279,P0020,1,
OI0001306,ORD000279,P0008,1,
OI0001307,ORD000279,P0013,1,
OI0001308,ORD003517,P0005,2,
OI0001309,ORD003517,P0001,2,
OI0001310,ORD004255,P0007,1,
OI0001311,ORD004255,P0001,3,
OI0001312,ORD004705,P0022,2,
OI0001313,ORD004705,P0003,2,
OI0001314,ORD001457,P0001,1,
OI0001315,ORD002180,P0009,2,
OI0001316,ORD002180,P0017,1,
OI0001317,ORD000633,P0008,1,
OI0001318,ORD001729,P0010,1,
OI0001319,ORD001729,P0023,2,
OI0001320,ORD002870,P0024,1,
OI0001321,ORD002870,P0012,1,
OI0001322,ORD002870,P0015,1,
OI0001323,ORD000297,P0003,3,
OI0001324,ORD003804,P0002,2,
OI0001325,ORD002262,P0022,2,
OI0001326,ORD002631,P0009,2,
OI0001327,ORD002631,P0025,1,
OI0001328,ORD002631,P0021,1,
OI0001329,ORD000202,P0011,1,
OI0001330,ORD000202,P0022,1,
OI0001331,ORD000202,P0006,1,
OI0001332,ORD002762,P0022,1,
OI0001333,ORD002762,P0006,1,
OI0001334,ORD004738,P0001,2,
OI0001335,ORD004738,P0004,1,
OI0001336,ORD001999,P0002,1,
OI0001337,ORD004549,P0018,2,
OI0001338,ORD000545,P0016,3,
OI0001339,ORD000545,P0021,1,
OI0001340,ORD000545,P0001,1,
OI0001341,ORD000059,P0018,1,
OI0001342,ORD001519,P0019,1,
OI0001343,ORD001519,P0019,1,
OI0001344,ORD000744,P0021,1,
OI0001345,ORD001653,P0012,1,
OI0001346,ORD000304,P0006,3,
OI0001347,ORD000304,P0023,1,
OI0001348,ORD001179,P0009,1,
OI0001349,ORD001179,P0022,1,
OI0001350,ORD002804,P0013,1,
OI0001351,ORD002804,P0006,1,
OI0001352,ORD002804,P0011,2,
OI0001353,ORD002804,P0024,1,
OI0001354,ORD003447,P0014,1,
OI0001355,ORD003447,P0008,1,
OI0001356,ORD000280,P0003,2,
OI0001357,ORD000280,P0025,1,
OI0001358,ORD004145,P0013,1,
OI0001359,ORD004453,P0024,1,
OI0001360,ORD004771,P0007,1,
OI0001361,ORD004771,P0017,2,
OI0001362,ORD001361,P0026,1,
OI0001363,ORD002239,P0011,1,
OI0001364,ORD002239,P0021,1,
OI0001365,ORD001141,P0005,1,
OI0001366,ORD004212,P0007,1,
OI0001367,ORD004212,P0022,1,
OI0001368,ORD000322,P0002,1,
OI0001369,ORD003520,P0021,1,
OI0001370,ORD001875,P0017,3,
OI0001371,ORD001875,P0009,1,
OI0001372,ORD001875,P0007,1,
OI0001373,ORD001262,P0011,2,
OI0001374,ORD002743,P0026,2,
OI0001375,ORD000890,P0016,1,
OI0001376,ORD000890,P0012,1,
OI0001377,ORD000890,P0009,1,
OI0001378,ORD000890,P0001,1,
OI0001379,ORD001754,P0002,1,
OI0001380,ORD001754,P0014,1,
OI0001381,ORD001754,P0009,3,
OI0001382,ORD004969,P0023,1,
OI0001383,ORD004451,P0024,1,
OI0001384,ORD004451,P0023,2,
OI0001385,ORD002893,P0004,1,
OI0001386,ORD002893,P0005,2,
OI0001387,ORD002157,P0015,2,
OI0001388,ORD001125,P0017,1,
OI0001389,ORD000115,P0012,3,
OI0001390,ORD000115,P0024,2,
OI0001391,ORD000115,P0026,1,
OI0001392,ORD000115,P0022,1,
OI0001393,ORD001669,P0016,1,
OI0001394,ORD003968,P0003,3,
OI0001395,ORD003968,P0013,1,
OI0001396,ORD002455,P0012,1,
OI0001397,ORD002455,P0021,1,
OI0001398,ORD002455,P0010,2,
OI0001399,ORD001865,P0001,2,
OI0001400,ORD001865,P0011,1,
OI0001401,ORD001308,P0019,3,
OI0001402,ORD001308,P0020,1,
OI0001403,ORD002017,P0003,1,
OI0001404,ORD004277,P0004,2,
OI0001405,ORD001627,P0007,1,
OI0001406,ORD000873,P0018,1,
OI0001407,ORD001242,P0017,2,
OI0001408,ORD001242,P0011,1,
OI0001409,ORD002392,P0014,1,
OI0001410,ORD003053,P0002,1,
OI0001411,ORD003053,P0012,1,
OI0001412,ORD002480,P0026,2,
OI0001413,ORD004192,P0025,1,
OI0001414,ORD002634,P0011,2,
OI0001415,ORD001197,P0005,2,
OI0001416,ORD000400,P0020,2,
OI0001417,ORD001073,P0023,1,
OI0001418,ORD000908,P0012,1,
OI0001419,ORD001774,P0022,1,
OI0001420,ORD001774,P0004,3,
OI0001421,ORD001774,P0021,1,
OI0001422,ORD001774,P0015,2,
OI0001423,ORD001480,P0009,1,
OI0001424,ORD001480,P0003,2,
OI0001425,ORD000967,P0016,1,
OI0001426,ORD000967,P0012,3,
OI0001427,ORD001901,P0013,1,
OI0001428,ORD001901,P0008,1,
OI0001429,ORD000289,P0016,1,
OI0001430,ORD000289,P0013,1,
OI0001431,ORD004422,P0007,1,
OI0001432,ORD002258,P0005,1,
OI0001433,ORD002182,P0001,2,
OI0001434,ORD000881,P0012,1,
OI0001435,ORD000881,P0020,1,
OI0001436,ORD003970,P0004,1,
OI0001437,ORD003970,P0013,1,
OI0001438,ORD003970,P0026,2,
OI0001439,ORD004250,P0021,1,
OI0001440,ORD004250,P0025,1,
OI0001441,ORD004250,P0006,1,
OI0001442,ORD001137,P0021,1,
OI0001443,ORD001137,P0001,1,
OI0001444,ORD004279,P0026,1,
OI0001445,ORD001663,P0004,1,
OI0001446,ORD001663,P0016,1,
OI0001447,ORD004640,P0023,1,
OI0001448,ORD004640,P0010,1,
OI0001449,ORD004640,P0012,2,
OI0001450,ORD002740,P0017,2,
OI0001451,ORD002740,P0016,3,
OI0001452,ORD002740,P0012,2,
OI0001453,ORD002740,P0013,1,
OI0001454,ORD002523,P0013,1,
OI0001455,ORD001977,P0022,1,
OI0001456,ORD001731,P0015,2,
OI0001457,ORD001731,P0013,1,
OI0001458,ORD001210,P0002,1,
OI0001459,ORD003642,P0017,1,
OI0001460,ORD003642,P0022,1,
OI0001461,ORD002271,P0024,2,
OI0001462,ORD001205,P0022,1,
OI0001463,ORD001205,P0026,3,
OI0001464,ORD004723,P0008,1,
OI0001465,ORD004801,P0008,1,
OI0001466,ORD002818,P0017,1,
OI0001467,ORD000500,P0005,1,
